word2vec,epoch,batch_size,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.1,0.0,0.5,0.8263473053892215,0.8067632850241546,0.7803738317757009,0.7933491686460807,0.8205005047380247
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.1,0.0,0.5,0.8303393213572854,0.8056872037914692,0.794392523364486,0.8,0.8257676902536715
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.1,0.0,0.5,0.8323353293413174,0.8095238095238095,0.794392523364486,0.8018867924528302,0.8275098505324172
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.1,0.001,0.5,0.7744510978043913,0.7589743589743589,0.6915887850467289,0.7237163814180929,0.7639128594223192
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.1,0.001,0.5,0.780439121756487,0.8058823529411765,0.6401869158878505,0.7135416666666666,0.7626021687453189
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.1,0.001,0.5,0.7864271457085829,0.7442922374429224,0.7616822429906542,0.7528868360277137,0.7832801458855709
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.01,0.0,0.5,0.7944111776447106,0.7630331753554502,0.7523364485981309,0.7576470588235295,0.7890602103617832
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.01,0.0,0.5,0.8063872255489022,0.7746478873239436,0.7710280373831776,0.7728337236533958,0.8018903253117979
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.01,0.0,0.5,0.8103792415169659,0.7793427230046949,0.7757009345794392,0.7775175644028103,0.8059689341886743
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.01,0.001,0.5,0.7984031936127745,0.7652582159624414,0.7616822429906542,0.7634660421545667,0.7937331075580449
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.01,0.001,0.5,0.7984031936127745,0.7677725118483413,0.7570093457943925,0.7623529411764706,0.7931388192386596
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.01,0.001,0.5,0.8083832335329342,0.7757009345794392,0.7757009345794392,0.7757009345794392,0.8042267739099287
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.001,0.0,0.5,0.6866267465069861,0.7355371900826446,0.4158878504672897,0.5313432835820896,0.6521947963137842
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.001,0.0,0.5,0.7385229540918163,0.726775956284153,0.6214953271028038,0.6700251889168766,0.7236396496141196
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.001,0.0,0.5,0.7465069860279441,0.7208121827411168,0.6635514018691588,0.6909975669099757,0.7359568856035692
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.001,0.001,0.5,0.6866267465069861,0.7355371900826446,0.4158878504672897,0.5313432835820896,0.6521947963137842
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.001,0.001,0.5,0.7385229540918163,0.726775956284153,0.6214953271028038,0.6700251889168766,0.7236396496141196
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.001,0.001,0.5,0.7465069860279441,0.7208121827411168,0.6635514018691588,0.6909975669099757,0.7359568856035692
w2v_jawiki_d200_w12.model,200,64,200,tanh,adam,0.1,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
w2v_jawiki_d200_w12.model,300,64,200,tanh,adam,0.1,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
